time,number,avg_dilation
578599,28998,0.05396624472573608
578619,28999,0.10846624472573607
578639,29000,0.14796624472573594
578659,29001,0.03496624472573595
578678,29002,0.14246624472573588
578699,29003,0.12796624472573592
578719,29004,0.07946624472573616
578738,29005,0.12896624472573626
578758,29006,0.161466244725736
578778,29007,0.07246624472573604
578798,29008,0.09396624472573611
578818,29009,0.16596624472573618
578838,29010,0.10846624472573607
578858,29011,0.0414662447257359
578878,29012,0.14696624472573605
578898,29013,0.09946624472573617
578918,29014,0.10346624472573618
578938,29015,0.1394662447257362
578958,29016,0.15146624472573622
578978,29017,0.2209662447257359
578998,29018,0.24396624472573603
579018,29019,0.11846624472573586
579037,29020,0.16446624472573612
579057,29021,0.15996624472573595
579077,29022,0.1299662447257357
579097,29023,0.14796624472573594
579117,29024,0.153466244725736
579137,29025,0.0699662447257361
579157,29026,0.15446624472573633
579177,29027,0.09746624472573595
579197,29028,0.10296624472573601
579217,29029,0.0819662447257361
579237,29030,0.0544662447257358
579257,29031,0.10796624472573635
579277,29032,0.02396624472573583
579297,29033,0.03496624472573595
579317,29034,0.03846624472573579
579336,29035,0.07646624472573604
579356,29036,0.06946624472573637
579376,29037,0.08396624472573633
579396,29038,0.09646624472573562
579416,29039,0.06796624472573631
579436,29040,0.11846624472573586
579456,29041,0.00696624472573637
579476,29042,0.11296624472573624
579496,29043,0.07596624472573632
579516,29044,0.1664662447257359
579536,29045,0.11246624472573652
579556,29046,0.16496624472573584
579576,29047,0.16446624472573612
579596,29048,0.14496624472573627
579616,29049,0.14346624472573621
579636,29050,0.09996624472573634
579656,29051,0.16596624472573618
579675,29052,0.21046624472573638
579695,29053,0.19846624472573593
579715,29054,0.2129662447257359
579735,29055,0.2919662447257356
579755,29056,0.26296624472573615
579775,29057,0.1484662447257361
579795,29058,0.17346624472573557
579815,29059,0.24596624472573625
579835,29060,0.15946624472573623
579855,29061,0.16046624472573567
579875,29062,0.14896624472573583
579895,29063,0.14596624472573572
579915,29064,0.08696624472573555
579935,29065,0.153466244725736
579955,29066,0.1354662447257362
579975,29067,0.18546624472573603
579994,29068,0.2029662447257361
580014,29069,0.20596624472573621
580034,29070,0.2109662447257361
580054,29071,0.16396624472573595
580074,29072,0.18946624472573648
580094,29073,0.19046624472573592
580114,29074,0.2054662447257356
580134,29075,0.1364662447257361
580154,29076,0.13446624472573587
580174,29077,0.17846624472573636
580194,29078,0.17296624472573585
580214,29079,0.20146624472573604
580234,29080,0.1744662447257359
580254,29081,0.165466244725736
580274,29082,0.1674662447257358
580294,29083,0.15696624472573584
580314,29084,0.13396624472573615
580333,29085,0.18596624472573575
580353,29086,0.14996624472573616
580373,29087,0.16296624472573606
580393,29088,0.18246624472573592
580413,29089,0.04153375527426384
580433,29090,0.16746624472573624
580453,29091,0.16596624472573618
580473,29092,0.0674662447257357
580493,29093,0.17346624472573602
580513,29094,0.10196624472573612
580533,29095,0.09896624472573601
580553,29096,0.05846624472573625
580573,29097,0.21896624472573611
580593,29098,0.23346624472573607
580612,29099,0.037966244725736065
580632,29100,0.0999662447257359
580652,29101,0.11746624472573597
580672,29102,0.058466244725735805
580692,29103,0.08946624472573594
580712,29104,0.033466244725735894
580732,29105,0.008533755274263921
580752,29106,0.03396624472573562
580772,29107,0.004966244725735702
580792,29108,0.0019662447257360327
580812,29109,0.023033755274264323
580832,29110,0.02753375527426405
580852,29111,0.03496624472573595
580872,29112,0.010033755274263978
580892,29113,0.01846624472573577
580912,29114,0.007533755274264031
580931,29115,0.0674662447257357
580952,29116,0.0014662447257358657
580971,29117,0.03496624472573595
580991,29118,0.038966244725735955
581011,29119,0.031466244725736114
581031,29120,0.00896624472573615
581051,29121,0.07196624472573587
581071,29122,0.009966244725735596
581091,29123,0.048966244725736185
581111,29124,0.032466244725736004
581131,29125,0.00046624472573641995
581151,29126,0.0729662447257362
581171,29127,0.019533755274264042
581191,29128,0.009533755274263811
581211,29129,0.007966244725735816
581231,29130,0.02596624472573561
581250,29131,0.02003375527426421
581270,29132,0.029966244725736058
581290,29133,0.032466244725736004
581310,29134,0.1094662447257364
581330,29135,0.0374662447257359
581350,29136,0.018966244725735937
581370,29137,0.004966244725735702
581390,29138,0.018033755274263985
581450,29141,0.01703375527426365
581470,29142,0.01903375527426432
581490,29143,0.011033755274264312
581510,29144,0.11346624472573597
581530,29145,0.01746624472573588
581550,29146,0.023533755274264045
581570,29147,0.01096624472573593
581590,29148,0.00696624472573637
581609,29149,0.0034662447257356455
581629,29150,0.02403375527426377
581649,29151,0.05603375527426424
581669,29152,0.014533755274264148
581689,29153,0.04053375527426395
581709,29154,0.013533755274263815
581729,29155,0.0699662447257361
581749,29156,0.06453375527426397
581769,29157,0.028466244725736
581789,29158,0.017466244725736324
581809,29159,0.03596624472573584
581829,29160,0.11146624472573619
581849,29161,0.0365337552742635
581868,29162,0.09946624472573617
581888,29163,0.052966244725735745
581908,29164,0.06696624472573598
581928,29165,0.035966244725736285
581948,29166,0.05103375527426435
581968,29167,0.012533755274263925
581988,29168,0.007533755274264031
582008,29169,0.013033755274264092
582028,29170,0.031033755274263886
582048,29171,0.07103375527426392
582068,29172,0.06753375527426408
582088,29173,0.04353375527426406
582108,29174,0.042033755274264006
582128,29175,0.0875337552742641
582148,29176,0.022966244725736384
582168,29177,0.11703375527426418
582188,29178,0.09503375527426394
582208,29179,0.05703375527426369
582227,29180,0.15503375527426444
582247,29181,0.035533755274264056
582267,29182,0.029033755274264106
582287,29183,0.042033755274264006
582307,29184,0.020533755274263488
582327,29185,0.08453375527426354
582347,29186,0.04053375527426395
582367,29187,0.04053375527426395
582387,29188,0.041533755274264283
582407,29189,0.05146624472573613
582427,29190,0.021466244725736328
582447,29191,0.007033755274263864
582467,29192,0.09103375527426438
582487,29193,0.12953375527426436
582507,29194,0.10503375527426373
582526,29195,0.025533755274263825
582546,29196,0.013033755274264092
582566,29197,0.07353375527426431
582586,29198,0.06453375527426397
582606,29199,0.08053375527426399
582626,29200,0.05403375527426357
582646,29201,0.04303375527426434
582666,29202,0.094966244725736
582686,29203,0.12746624472573576
582706,29204,0.0055337552742642515
582726,29205,0.014533755274264148
582746,29206,0.059033755274264355
582766,29207,0.001533755274264248
582786,29208,3.3755274264191115e-05
582806,29209,0.029533755274264273
582826,29210,0.01946624472573566
582846,29211,0.005533755274263807
582866,29212,0.04996624472573563
582885,29213,0.04546624472573635
582905,29214,0.14346624472573621
582925,29215,0.03646624472573601
582945,29216,0.09246624472573606
582965,29217,0.05896624472573597
582985,29218,0.07696624472573577
583005,29219,0.07196624472573587
583025,29220,0.01346624472573632
583045,29221,0.046466244725735795
583065,29222,0.015466244725735656
583085,29223,0.016966244725735713
583105,29224,0.02746624472573611
583125,29225,0.08546624472573594
583145,29226,0.0819662447257361
583165,29227,0.0739662447257361
583184,29228,0.10296624472573601
583204,29229,0.08646624472573583
583224,29230,0.024966244725736164
583244,29231,0.1039662447257359
583264,29232,0.04396624472573585
583284,29233,0.040466244725736455
583304,29234,0.010466244725736207
583324,29235,0.03846624472573579
583344,29236,0.05346624472573591
583364,29237,0.07896624472573599
583384,29238,0.07496624472573599
583404,29239,0.03546624472573612
583424,29240,0.014966244725736377
583444,29241,0.08146624472573594
583464,29242,0.01296624472573571
583484,29243,0.04296624472573596
583503,29244,0.06696624472573598
583523,29245,0.07346624472573593
583543,29246,0.020466244725735994
583563,29247,0.052966244725735745
583583,29248,0.03846624472573579
583603,29249,0.023466244725736107
583623,29250,0.020466244725735994
583643,29251,0.028466244725736
583663,29252,0.03496624472573595
583683,29253,0.03196624472573584
583703,29254,0.03203375527426422
583723,29255,0.022533755274264156
583743,29256,0.04603375527426401
583763,29257,0.10003375527426384
583783,29258,0.1095337552742639
583803,29259,0.04053375527426395
583822,29260,0.12103375527426374
583842,29261,0.10103375527426417
583862,29262,0.07703375527426415
583882,29263,0.100533755274264
583902,29264,0.04303375527426434
583922,29265,0.08403375527426382
583942,29266,0.0665337552742642
583962,29267,0.09003375527426405
583982,29268,0.08853375527426399
584002,29269,0.14303375527426399
584022,29270,0.10103375527426417
584042,29271,0.11353375527426435
584062,29272,0.12203375527426408
584082,29273,0.13953375527426415
584102,29274,0.10153375527426389
584122,29275,0.09453375527426422
584142,29276,0.11853375527426424
584162,29277,0.09303375527426372
584181,29278,0.06553375527426386
584201,29279,0.08403375527426427
584221,29280,0.04803375527426379
584241,29281,0.01703375527426454
584261,29282,0.04103375527426367
584281,29283,0.012033755274263758
584301,29284,0.018033755274263985
584321,29285,0.012533755274264369
584341,29286,0.04946624472573591
584361,29287,0.06696624472573598
584381,29288,0.08946624472573594
584401,29289,0.08346624472573616
584421,29290,0.05946624472573614
584440,29291,0.08346624472573572
584460,29292,0.06596624472573565
584480,29293,0.07346624472573593
584500,29294,0.07846624472573627
584520,29295,0.010466244725736207
584540,29296,0.017966244725736047
584560,29297,0.05203375527426379
584580,29298,0.0730337552742637
584600,29299,0.07946624472573571
584620,29300,0.090966244725736
584640,29301,0.01253375527426348
584660,29302,0.0544662447257358
584680,29303,0.04746624472573613
584700,29304,0.055466244725736136
584720,29305,0.01646624472573599
584740,29306,0.010466244725736207
584760,29307,0.057466244725735915
584779,29308,0.037966244725736065
584799,29309,0.004966244725735702
584819,29310,0.041533755274264283
584839,29311,0.022466244725735773
584859,29312,0.048966244725736185
584879,29313,0.06396624472573587
584899,29314,0.05346624472573547
584919,29315,0.011533755274264035
584939,29316,3.3755274263747026e-05
584959,29317,0.054533755274264184
584979,29318,0.048033755274264234
584999,29319,0.028533755274264383
585019,29320,0.03253375527426394
585039,29321,0.017533755274264262
585059,29322,0.05503375527426391
585078,29323,0.04803375527426379
585098,29324,0.03603375527426378
585118,29325,0.07703375527426415
