number,time,duration,screen_x,screen_y,avg_dilation
1709,634711,279,668,608,0.146533755
1710,635010,179,672,572,0.251033755
1711,635528,140,656,575,0.218533755
1712,635688,100,701,541,0.237033755
1713,635808,319,704,551,0.181533755
1714,636226,199,644,571,0.156533755
1715,636944,160,724,575,0.182466245
1716,637183,180,22,557,0.160533755
1717,637702,120,87,612,0.091033755
1718,638778,199,719,593,0.155533755
1719,639117,100,753,586,0.141033755
1720,639436,100,52,575,0.213533755
1721,639775,379,79,596,0.166033755
1722,640274,100,760,594,0.150533755
1723,640593,160,710,585,0.199033755
1724,640772,140,675,551,0.192533755
1725,641171,140,732,563,0.174533755
1726,641430,120,197,183,0.195033755
1727,641570,578,260,190,0.220033755
1728,642188,359,37,180,0.232033755
1729,642666,199,250,172,0.204533755
1730,643105,100,723,567,0.173033755
1731,643603,199,793,549,0.238033755
1732,644680,139,691,584,0.128966245
1733,645138,179,724,580,0.159966245
1734,646075,100,738,612,0.212466245
1735,646215,100,733,603,0.183966245
1736,646374,100,764,575,0.120466245
1737,646634,140,766,586,0.078466245
1738,646992,160,732,605,0.142966245
1739,647172,179,802,595,0.116966245
1740,647670,179,745,608,0.119966245
1741,648089,219,820,602,0.083033755
1742,648388,259,767,603,0.079033755
1743,648667,199,730,593,0.124033755
1744,648986,160,751,587,0.074533755
1745,649206,100,828,585,0.100533755
1746,649325,180,830,577,0.124033755
1747,649704,199,728,615,0.110533755
1748,650103,179,813,614,0.078466245
1749,650362,100,727,611,0.077966245
1750,651160,179,428,143,0.177533755
1751,651359,179,376,160,0.197533755
1752,651558,219,256,178,0.202033755
1753,651857,120,482,164,0.204533755
1754,651997,279,427,158,0.230533755
1755,652356,479,249,165,0.233033755
1756,652854,179,445,161,0.231533755
1757,653073,957,597,165,0.178033755
1758,654050,199,564,186,0.052033755
1759,654270,578,494,189,0.098533755
1760,654868,758,427,170,0.144033755
1761,655665,259,218,182,0.090533755
1762,655944,100,285,172,0.128033755
1763,656064,359,38,186,0.132033755
1764,656443,339,232,183,0.133533755
1765,656882,1057,261,183,0.207033755
1766,657978,339,43,189,0.142033755
1767,658337,299,250,188,0.137033755
1768,658796,140,269,194,0.137533755
1769,658995,239,437,175,0.162533755
1770,659294,239,251,183,0.216533755
1771,659593,498,412,182,0.214033755
1772,660131,259,249,172,0.232033755
1773,660490,279,47,183,0.207533755
1774,660809,359,244,184,0.229033755
1775,661647,119,21,577,0.166033755
1776,661826,339,34,576,0.204533755
1777,662584,379,16,589,0.151466245
1778,663082,180,17,588,0.141966245
1779,663381,179,23,590,0.176966245
1780,663680,239,77,611,0.157466245
1781,663959,199,92,652,0.174466245
1782,664278,239,33,628,0.106533755
1783,664797,299,68,612,0.075033755
1784,665235,239,101,598,0.062966245
1785,665494,179,104,587,0.112966245
1786,666192,120,116,678,0.184466245
1787,666471,239,50,708,0.084466245
1788,667129,120,28,609,0.111533755
1789,667269,379,98,609,0.081033755
1790,667708,140,101,632,0.061033755
1791,668106,638,83,655,0.084533755
1792,668964,339,29,586,0.088466245
1793,669562,618,47,219,0.116533755
1794,670200,279,29,180,0.149533755
1795,670499,339,248,182,0.145533755
1796,671496,239,668,564,0.168533755
1797,671795,100,696,551,0.209533755
1798,672094,100,690,530,0.191533755
1799,672293,100,682,526,0.119033755
1800,672453,140,696,529,0.113533755
1801,672632,199,638,528,0.141533755
1802,672851,239,665,542,0.143033755
1803,673150,100,670,550,0.092466245
1804,673549,100,741,576,0.061033755
1805,673669,120,696,608,0.154466245
1806,673848,279,706,563,0.125033755
1807,674247,100,697,565,0.124033755
1808,674766,100,704,596,0.149533755
1809,675084,140,692,626,0.162033755
1810,675244,180,717,643,0.155533755
1811,675882,100,737,638,0.147033755
1812,676141,199,688,644,0.164033755
1813,676380,160,742,603,0.168033755
1814,676580,100,741,607,0.102033755
1815,676699,140,734,611,0.086033755
1816,677098,120,734,683,0.106466245
1817,677258,319,809,672,0.109966245
1818,677656,159,789,689,0.070033755
1819,677856,180,759,671,0.091966245
1820,678135,120,764,684,0.054966245
1821,678314,160,713,632,0.090033755
1822,678753,199,88,641,0.162033755
1823,679072,100,86,624,0.114533755
1824,679192,120,45,600,0.156533755
1825,679331,180,45,584,0.189533755
1826,679790,239,417,164,0.243533755
1827,680129,538,439,187,0.244533755
1828,680747,319,445,186,0.213033755
1829,681086,239,446,183,0.144033755
1830,681365,279,585,179,0.130033755
1831,681764,160,412,167,0.171033755
1832,681963,259,592,182,0.196533755
1833,682242,598,480,208,0.207533755
1834,682860,638,422,169,0.252033755
1835,683538,119,163,198,0.227533755
1836,683677,239,239,191,0.241533755
1837,683937,219,276,186,0.240033755
1838,684176,419,230,188,0.258533755
1839,684615,439,38,199,0.226033755
1840,685073,558,232,199,0.187533755
1841,685711,498,44,195,0.237533755
1842,686249,738,-8,206,0.206533755
1843,687167,219,99,263,0.217033755
1844,687725,140,32,602,0.089033755
1845,687924,199,37,610,0.137533755
1846,688144,140,85,608,0.092533755
1847,688522,658,44,570,0.149033755
1848,689220,100,36,571,0.118033755
1849,690576,120,41,596,0.492533755
1850,690835,140,8,610,0.132033755
1851,691054,100,4,603,0.094033755
1852,691174,120,5,617,0.085533755
1853,691413,239,74,645,0.164533755
1854,691672,120,75,647,0.116533755
1855,691932,160,62,698,0.147033755
1856,692350,100,76,662,0.109533755
1857,692550,180,82,679,0.054033755
1858,692809,279,91,639,0.072966245
1859,693108,179,75,687,0.093466245
1860,693307,180,80,686,0.077466245
1861,693606,279,113,685,0.078466245
1862,693985,299,46,690,0.100533755
1863,694504,120,727,704,0.107966245
1864,694703,120,705,653,0.154533755
1865,694922,100,670,642,0.236033755
1866,695162,120,666,653,0.233033755
1867,695441,259,678,639,0.267533755
1868,695800,179,697,597,0.251533755
1869,696158,140,663,537,0.191033755
1870,696318,100,659,515,0.254533755
1871,696438,140,694,538,0.216533755
1872,696756,160,678,544,0.174033755
1873,696956,120,655,525,0.260533755
1874,697095,100,676,530,0.246033755
1875,697235,160,658,518,0.279533755
1876,697694,179,700,511,0.187533755
1877,697993,160,640,524,0.143033755
1878,698192,100,638,517,0.058966245
1879,698331,140,671,608,0.076966245
1880,698651,179,703,602,0.086966245
1881,698870,199,657,597,0.092966245
1882,699109,100,725,618,0.052033755
1883,699229,100,742,611,0.059033755
1884,699608,259,726,634,0.135533755
1885,699907,100,769,612,
1886,700385,179,714,628,0.187033755
1887,700604,100,718,622,0.205033755
1888,700784,100,738,588,0.177466245
1889,701043,179,52,676,0.267533755
1890,701362,100,81,675,0.293533755
1891,701641,119,737,655,0.300533755
1892,701781,140,720,635,0.267533755
1893,702040,219,835,608,0.229533755
1894,702379,319,714,621,0.305533755
1895,703495,159,714,648,0.252533755
1896,703695,199,672,606,0.271533755
1897,703934,219,673,590,0.274033755
1898,704313,100,660,540,0.217533755
1899,704572,120,687,563,0.201033755
1900,704732,120,649,551,0.219033755
1901,704931,140,655,546,0.219533755
1902,705310,100,723,521,0.257033755
1903,705429,140,719,527,0.177033755
1904,705609,160,703,522,0.154533755
1905,706087,180,696,515,0.125033755
1906,706506,100,697,568,0.215533755
1907,706805,219,649,566,0.206033755
1908,707124,100,675,543,0.117533755
1909,707443,140,654,516,0.139533755
1910,707682,279,695,585,0.199033755
1911,707981,419,655,581,0.173033755
1912,708579,120,730,657,0.147533755
1913,708719,140,728,635,0.133033755
1914,708878,180,696,694,0.116533755
1915,709138,179,703,680,0.183033755
1916,709337,100,690,707,0.233533755
1917,709596,259,703,711,0.203033755
1918,709875,100,700,686,0.208533755
1919,709995,199,703,684,0.231533755
1920,710234,120,702,698,0.270033755
1921,710394,219,689,598,0.268033755
1922,710633,120,701,603,0.235033755
1923,710832,219,734,612,0.295033755
1924,711331,160,732,650,0.174033755
1925,712388,259,733,650,0.180033755
1926,712667,299,671,618,0.212033755
1927,712986,259,730,599,0.202033755
1928,713325,219,833,614,0.197533755
1929,713803,160,745,680,0.222033755
1930,713982,100,745,677,0.229533755
1931,714282,199,742,644,0.212533755
1932,714541,419,704,610,0.228033755
1933,715458,219,757,618,0.148533755
1934,716076,199,713,599,0.215533755
1935,716355,180,718,642,0.173033755
1936,716555,179,734,594,0.218033755
1937,716814,120,720,677,0.170033755
1938,716953,279,721,650,0.224033755
1939,717252,140,715,650,0.253533755
1940,717511,180,718,649,0.265533755
1941,717771,259,740,673,0.271033755
1942,718070,179,733,664,0.254033755
1943,718269,100,740,653,0.289033755
1944,718389,180,731,654,0.284533755
1945,718787,399,743,701,0.297533755
1946,719206,180,752,703,0.277533755
1947,719445,140,761,775,0.305533755
1948,719844,140,759,717,0.274033755
1949,720024,120,740,643,0.247033755
1950,720183,379,735,641,0.258033755
1951,720642,100,752,627,0.365033755
1952,720761,299,741,671,0.373033755
1953,721658,120,723,717,0.410033755
1954,721798,160,751,777,0.484033755
1955,722097,160,718,789,0.353033755
1956,722376,140,682,809,0.350033755
1957,722536,100,730,804,0.349033755
1958,723233,100,691,612,0.298033755
1959,723373,239,746,609,0.352033755
1960,724549,120,733,649,0.433033755
1961,725187,120,740,681,0.386533755
1962,725586,120,733,707,0.230533755
1963,725865,140,735,701,0.232533755
1964,726424,179,292,191,0.316033755
1965,726623,219,224,203,0.355533755
1966,726962,159,215,204,0.389533755
1967,727161,140,264,186,0.412533755
1968,727879,100,737,710,0.159966245
1969,728318,140,739,663,0.190533755
1970,728617,100,758,707,0.129033755
1971,728776,180,773,690,0.105033755
1972,728995,100,742,657,0.087033755
1973,729115,299,750,681,0.100966245
1974,729534,160,764,732,0.076466245
1975,729932,159,697,718,0.213966245
1976,730132,180,790,742,0.176466245
1977,730371,259,741,738,0.356966245
1978,730730,120,781,762,0.139466245
1979,730909,179,698,687,0.192466245
1980,731228,179,774,698,0.163966245
1981,731468,299,734,707,0.289966245
1982,731966,100,770,727,0.241966245
1983,732205,139,742,676,0.204966245
1984,732784,159,742,610,0.121033755
1985,733063,100,749,736,0.096033755
1986,733561,219,736,758,0.068533755
1987,733940,119,299,216,0.261033755
1988,734079,160,422,183,0.259533755
1989,734279,259,242,199,0.314033755
1990,734558,279,220,197,0.313533755
1991,734857,439,44,203,0.276533755
1992,736133,100,733,786,0.086533755
1993,736312,219,747,761,0.086466245
1994,736552,120,722,719,0.215966245
1995,736691,140,726,700,0.158466245
1996,736851,219,737,714,0.206966245
1997,737150,100,741,799,0.124966245
1998,737449,120,754,778,0.131466245
1999,737648,239,722,813,0.113466245
2000,737987,199,728,808,0.115466245
2001,738207,140,731,798,0.169466245
2002,738565,100,773,793,0.114966245
2003,738765,199,713,800,0.191466245
2004,739084,100,760,819,0.121966245
2005,739303,239,765,820,0.151466245
2006,739642,100,700,815,0.146466245
2007,739802,339,695,818,0.143466245
2008,740360,259,752,844,0.196466245
2009,740639,339,763,821,0.233466245
2010,741038,179,699,832,0.285466245
2011,741257,160,722,812,0.363966245
2012,741716,100,111,714,0.080466245
2013,742035,139,75,695,0.102533755
2014,742653,120,58,707,0.117033755
2015,742812,120,58,694,0.139533755
2016,742972,319,36,602,0.189533755
2017,743370,100,68,621,0.180033755
2018,743749,279,82,696,0.075533755
2019,744288,199,95,703,0.096466245
2020,744666,100,98,713,0.085033755
2021,744906,319,60,717,0.142033755
2022,745304,219,88,706,0.109533755
2023,745583,120,763,777,0.094533755
2024,746082,180,760,810,0.103033755
2025,746580,239,115,724,0.145533755
2026,746939,179,67,711,0.178533755
2027,747178,239,86,706,0.142033755
2028,747916,120,728,674,0.093966245
2029,748355,120,306,344,0.106033755
2030,748554,179,461,169,0.082533755
2031,748754,199,427,180,0.119033755
2032,749052,120,102,212,0.132033755
2033,749192,199,28,210,0.105033755
2034,749551,120,238,219,0.094533755
2035,749690,199,265,214,0.069033755
2036,749950,817,426,209,0.097966245
2037,750907,219,599,217,0.085966245
2038,751146,479,604,207,0.096966245
2039,751684,140,594,191,0.085033755
2040,752043,618,490,249,0.112033755
2041,752681,140,485,248,0.088533755
2042,752880,738,430,201,0.131033755
2043,753678,140,87,224,0.084533755
2044,753838,239,36,232,0.104033755
2045,754097,140,28,227,0.119033755
2046,754256,359,223,222,0.166533755
2047,754695,120,432,212,0.128033755
2048,754854,459,25,223,0.188533755
2049,755432,100,205,222,0.222033755
2050,755552,100,227,225,0.204533755
2051,755791,160,13,566,0.111033755
2052,756390,120,44,595,0.134033755
2053,756629,200,85,707,0.168533755
2054,757028,179,74,699,0.050533755
2055,757247,219,83,703,0.129033755
2056,757745,160,73,722,0.099533755
2057,757925,279,74,715,0.081966245
2058,758344,159,80,727,0.125966245
2059,758922,120,707,702,0.139966245
2060,759121,100,696,719,0.097466245
2061,759261,239,687,712,0.100466245
2062,759839,100,671,593,0.189033755
2063,759978,120,678,587,0.189033755
2064,760158,139,724,600,0.223033755
2065,760676,180,698,580,0.184533755
2066,761115,199,702,628,0.166033755
2067,761334,279,707,623,0.137033755
2068,761633,120,704,621,0.095533755
2069,761773,160,738,629,0.121466245
2070,762032,259,709,633,0.133033755
2071,762311,100,666,607,0.143533755
2072,762510,199,711,592,0.185533755
2073,762730,259,714,610,0.246533755
2074,763328,159,710,655,0.205033755
2075,763507,100,738,665,0.262033755
2076,763846,140,797,650,0.156033755
2077,764006,239,721,648,0.277533755
2078,764344,140,678,641,0.349533755
2079,764504,140,700,632,0.282033755
2080,764664,120,697,612,0.344033755
2081,764863,120,710,629,0.243033755
2082,765042,140,697,635,0.163033755
2083,765541,100,682,584,0.181033755
2084,765900,219,729,664,0.167033755
2085,766139,359,686,671,0.159966245
2086,766518,159,708,654,0.176533755
2087,766757,120,740,650,0.195033755
2088,766917,160,722,655,0.192033755
2089,767256,120,102,693,0.240533755
2090,767395,180,66,727,0.209533755
2091,767634,140,61,697,0.230033755
2092,767794,140,64,699,0.215533755
2093,768192,100,99,760,0.115033755
2094,768312,279,96,749,0.178033755
2095,768850,159,93,755,0.207533755
2096,769289,100,60,663,0.168033755
2097,769429,160,81,640,0.122533755
2098,769728,100,74,630,0.121533755
2099,770086,120,96,702,0.194033755
2100,770226,139,86,702,0.102033755
2101,770445,100,715,631,0.064033755
2102,770605,379,730,680,0.084466245
2103,771622,200,741,642,0.132466245
2104,772040,140,704,579,0.134033755
2105,772200,120,707,590,0.183533755
2106,772479,199,67,668,0.222533755
2107,772698,219,61,615,0.225033755
2108,772978,120,44,596,0.188533755
2109,773536,159,84,726,0.075533755
2110,773715,159,97,728,0.062533755
2111,773895,279,119,727,0.187466245
2112,774194,120,81,726,0.066966245
2113,774373,239,80,717,0.046466245
2114,774892,100,82,746,0.088466245
2115,775350,439,112,748,0.094033755
2116,776267,159,123,741,0.124533755
2117,776566,179,64,715,0.162533755
2118,776806,120,111,714,0.067533755
2119,776945,239,114,717,0.105466245
2120,777663,498,71,713,0.225466245
2121,778520,140,76,732,0.124966245
2122,778700,199,76,725,0.151966245
2123,778919,239,83,725,0.138966245
2124,779178,120,88,728,0.196466245
2125,779318,239,105,724,0.157966245
2126,779577,578,84,742,0.213966245
2127,780653,140,310,215,0.145533755
2128,780853,140,477,225,0.144033755
2129,781012,359,419,217,0.178033755
2130,781391,140,519,197,0.121033755
2131,781670,359,529,202,0.142466245
2132,782049,219,523,212,0.137966245
2133,782308,219,533,218,0.102966245
2134,782587,140,611,230,0.197466245
2135,782747,299,429,205,0.203466245
2136,783245,199,591,209,0.157966245
2137,783584,359,589,224,0.155966245
2138,783963,100,598,227,0.082466245
2139,784103,120,466,197,0.173466245
2140,784242,279,465,205,0.258466245
2141,784541,239,456,205,0.161966245
2142,784800,339,595,219,0.156966245
2143,785199,439,569,223,0.164466245
2144,785678,558,417,218,0.120466245
2145,787532,698,435,222,0.338466245
2146,788250,120,360,225,0.247533755
2147,788389,379,401,238,0.209033755
2148,789107,558,413,251,0.166033755
2149,789705,459,31,244,0.191533755
2150,790184,100,227,239,0.190033755
2151,790403,219,230,231,0.228033755
2152,790682,538,33,233,0.223033755
2153,791240,319,228,243,0.121533755
2154,791579,219,219,228,0.145533755
2155,791858,459,30,228,0.214533755
2156,792337,160,189,228,0.202533755
2157,792516,638,216,235,0.155033755
2158,793394,179,626,192,0.135033755
2159,793872,279,48,232,0.201533755
2160,794191,499,229,235,0.194533755
2161,794829,179,253,196,0.163533755
2162,795028,140,207,235,0.171533755
2163,795188,439,42,220,0.199533755
2164,795647,379,223,238,0.181033755
2165,796065,499,44,245,0.177033755
2166,797301,179,54,557,0.096966245
2167,797879,100,26,622,0.137466245
2168,797999,140,15,593,0.122466245
2169,798159,179,15,608,0.111966245
2170,798497,120,47,608,0.120466245
2171,798737,279,49,554,0.130466245
2172,799076,100,50,536,0.117466245
2173,799255,259,64,579,0.095466245
2174,799694,259,46,560,0.084033755
2175,800092,160,56,575,0.091533755
2176,800372,180,-5,577,0.069966245
2177,800990,319,663,565,0.159966245
2178,801329,279,656,581,0.218533755
2179,801628,120,660,549,0.174033755
2180,801807,100,684,552,0.118533755
2181,801927,279,687,535,0.130033755
2182,802365,100,649,577,0.075466245
2183,802485,179,647,576,0.091966245
2184,802744,339,663,546,0.168466245
2185,803103,199,671,531,0.148466245
2186,803362,219,701,529,0.086033755
2187,803721,180,725,567,0.056533755
2188,804558,199,676,544,0.122533755
2189,804878,219,736,590,0.087466245
2190,805117,120,754,639,0.107966245
2191,805954,239,726,577,0.113966245
2192,806373,120,766,630,0.227466245
2193,806532,259,769,614,0.247966245
2194,807150,339,1093,719,0.117533755
2195,807509,299,1099,750,0.206533755
2196,807848,140,1077,784,0.208533755
2197,808147,140,1099,734,0.208533755
2198,808307,100,1139,724,0.206533755
2199,808426,120,1088,735,0.198033755
2200,808686,100,722,631,0.138033755
2201,808945,239,739,576,0.182033755
2202,809204,179,736,581,0.177033755
2203,809802,120,57,580,0.151033755
2204,809942,139,48,570,0.148533755
2205,810101,100,45,564,0.112533755
2206,810320,100,28,577,0.069033755
2207,810440,159,23,578,0.116033755
2208,810620,100,25,566,0.034033755
2209,810819,259,28,585,0.160466245
2210,811218,100,73,597,0.227466245
2211,811417,159,134,623,0.169466245
2212,811636,140,92,587,0.096466245
2213,811796,140,176,578,0.079533755
2214,812015,160,72,607,0.137533755
2215,812195,120,90,609,0.124033755
2216,812434,179,236,179,0.161033755
2217,812633,199,438,211,0.135033755
2218,813012,479,38,239,0.124533755
2219,813530,140,189,258,0.097533755
2220,813690,279,228,247,0.086533755
2221,813989,219,393,245,0.051533755
2222,814288,279,603,259,0.123533755
2223,814627,140,609,250,0.055533755
2224,814886,239,588,245,0.143533755
2225,815145,120,592,232,0.117033755
2226,815285,120,598,242,0.095533755
2227,815424,100,497,280,0.091533755
2228,815624,359,482,291,0.182033755
2229,816003,159,488,303,0.138033755
2230,816282,179,450,243,0.144533755
2231,816641,339,415,250,0.089533755
2232,817079,199,178,232,0.103533755
2233,817478,140,56,166,0.085533755
2234,817757,120,162,132,0.041033755
2235,817897,179,190,147,0.037466245
2236,818096,120,104,159,0.049533755
2237,818236,120,104,142,0.131033755
2238,818375,140,154,140,0.145533755
2239,818535,179,230,146,0.112033755
2240,818734,399,189,147,0.125033755
2241,819292,140,61,152,0.020966245
2242,819452,359,116,150,0.085966245
2243,820449,180,8,541,0.065033755
2244,820748,140,24,533,0.100966245
2245,821206,100,53,547,0.186466245
2246,821346,219,17,544,0.196966245
2247,821725,239,105,538,0.164966245
2248,821984,140,79,584,0.264466245
2249,823180,160,62,537,0.069466245
2250,823360,160,9,597,0.045966245
2251,823998,219,-1,529,0.143466245
2252,824656,100,649,528,0.151466245
2253,824935,219,651,506,0.105533755
2254,825174,259,662,528,0.129533755
2255,825453,100,658,534,0.085533755
2256,825573,239,659,521,0.110533755
2257,826091,179,709,522,0.080033755
2258,826869,339,36,537,0.106033755
2259,827227,279,59,525,0.150033755
2260,827846,179,666,491,0.122033755
2261,828045,180,676,502,0.135533755
2262,828324,100,32,501,0.160533755
2263,828464,199,40,508,0.228033755
2264,828982,439,707,512,0.155033755
2265,829560,219,44,542,0.247033755
2266,829859,120,87,527,0.134533755
2267,830358,160,69,516,0.135533755
2268,830537,159,-2,518,0.158533755
2269,830736,259,8,532,0.114033755
2270,831155,239,71,533,0.065033755
2271,831514,100,721,533,0.081966245
2272,831634,160,688,513,0.149533755
2273,832112,179,12,552,0.099033755
2274,832531,100,93,558,0.033966245
2275,832650,199,82,557,0.039533755
2276,832970,120,715,529,0.096466245
2277,833149,179,652,516,0.138533755
2278,833468,219,726,533,0.072033755
2279,833966,219,660,509,0.093033755
2280,834226,219,706,503,0.086033755
2281,834465,359,703,509,0.131033755
2282,834864,120,721,520,0.092033755
2283,835142,100,127,537,0.122033755
2284,835262,219,41,529,0.088533755
2285,835621,160,652,487,0.155533755
2286,835801,219,691,509,0.061033755
2287,836100,180,146,192,0.141533755
2288,836299,937,57,190,0.091033755
2289,837296,140,348,195,0.068466245
2290,837455,538,242,184,0.117966245
2291,838213,160,836,179,0.120466245
2292,838492,199,282,174,0.183466245
2293,838751,160,464,183,0.053033755
2294,838990,538,188,187,0.080466245
2295,839549,219,270,209,0.100466245
2296,839788,239,218,194,0.073966245
2297,840087,319,34,227,0.114966245
2298,840426,638,29,267,0.129966245
2299,841084,279,49,222,0.065466245
2300,841523,538,50,276,0.115966245
2301,842081,279,50,240,0.135466245
2302,842380,120,133,236,0.051966245
2303,842520,179,70,230,0.051533755
2304,842779,1236,238,233,0.113533755
2305,844573,140,697,638,0.100966245
2306,845191,160,40,608,0.072033755
2307,845769,100,748,594,0.230466245
2308,846088,119,713,670,0.119466245
2309,846228,140,709,667,0.088466245
2310,846527,179,82,241,0.192033755
2311,846726,1734,92,245,0.227533755
2312,848720,100,699,608,0.201966245
2313,848959,160,711,688,0.183466245
2314,849538,180,702,515,0.151033755
2315,849737,100,696,505,0.226033755
2316,850076,120,709,535,0.142033755
2317,850215,100,728,540,0.147466245
2318,850475,159,732,623,0.167466245
2319,850654,140,731,612,0.128466245
2320,850913,199,50,592,0.066033755
2321,851272,100,76,554,0.155466245
2322,851452,120,72,543,0.296466245
2323,851810,219,717,519,0.094466245
2324,852309,219,728,614,0.112966245
2325,852628,100,723,644,0.138966245
2326,852767,139,740,612,0.138466245
2327,852967,219,742,534,0.206466245
2328,853485,100,70,204,0.197466245
2329,853605,897,42,271,0.183466245
2330,854522,778,33,260,0.195966245
2331,855319,100,33,268,0.174966245
2332,858350,100,35,255,0.908466245
2333,858469,120,90,256,0.856966245
2334,858609,120,99,238,
2335,858888,239,230,242,0.163466245
2336,859167,778,229,245,0.186533755
2337,859965,1156,233,237,0.119533755
2338,862916,120,296,263,0.993966245
2339,863055,120,235,259,0.722466245
2340,863195,239,244,262,0.464466245
2341,863474,160,54,255,0.175466245
2342,863952,479,51,263,0.115466245
2343,864451,499,236,251,0.093966245
2344,864989,259,34,254,0.154533755
2345,865268,758,30,258,0.116533755
2346,866305,319,62,556,0.107966245
2347,866644,120,49,553,0.086533755
2348,866783,139,47,547,0.136033755
2349,867382,160,117,568,0.100533755
2350,867561,180,53,567,0.119533755
2351,867880,100,756,609,0.066966245
2352,868339,339,727,582,0.121966245
2353,868857,100,740,567,0.087033755
2354,868977,100,747,547,0.116533755
2355,869276,299,685,587,0.084966245
2356,869634,140,35,572,0.109966245
2357,869934,100,76,586,0.029466245
2358,870751,160,696,582,0.031466245
2359,870930,180,688,596,0.158966245
2360,871230,199,675,582,0.126966245
2361,871648,219,717,599,0.141466245
2362,871967,199,786,620,0.252466245
2363,872266,100,748,737,0.265966245
2364,872525,498,75,571,0.081966245
2365,873243,160,75,563,0.060966245
2366,873482,279,80,559,0.114466245
2367,873921,578,66,552,0.142033755
2368,874519,140,95,570,0.151033755
2369,874778,199,730,595,0.121033755
2370,875038,199,725,591,0.120033755
2371,875376,219,722,578,0.202533755
2372,875636,140,696,571,0.225533755
2373,875975,139,742,597,0.124533755
2374,876274,100,727,590,0.079033755
2375,877031,379,81,586,0.092033755
2376,877430,299,72,539,0.155533755
2377,878048,199,727,567,0.120466245
2378,878387,339,720,540,0.117466245
2379,878766,239,748,607,0.159466245
2380,879045,179,730,581,0.127533755
2381,879543,120,87,540,0.099533755
2382,879683,160,110,560,0.090033755
2383,879962,120,660,558,0.088033755
2384,880221,180,253,226,0.150033755
2385,880421,319,227,245,0.132533755
2386,880760,1655,255,248,0.095533755
2387,882933,120,190,337,0.108466245
2388,883072,179,201,265,0.182466245
2389,883272,1695,80,240,0.111966245
2390,885086,160,720,608,0.266466245
2391,885465,140,47,562,0.099466245
2392,885704,259,30,538,0.198533755
2393,885983,498,46,603,0.204033755
2394,886562,179,17,627,0.216033755
2395,886920,140,43,533,0.120533755
2396,887120,120,15,526,0.094033755
2397,887259,897,19,551,0.162533755
2398,888176,100,11,565,0.041033755
2399,888296,179,5,568,0.086966245
2400,888495,299,78,588,0.104033755
2401,888814,259,147,577,0.090533755
2402,889094,239,78,601,0.197033755
2403,889392,179,699,577,0.155033755
2404,889612,319,670,520,0.160533755
2405,890090,100,723,526,0.197033755
2406,890290,100,671,503,0.181533755
2407,890449,179,665,504,0.184533755
2408,890669,259,698,507,0.193533755
2409,890948,120,693,516,0.126533755
2410,891087,339,669,534,0.212533755
2411,891446,120,670,532,0.184033755
2412,891586,179,716,553,0.159533755
2413,891905,120,771,535,0.189033755
2414,892084,160,117,566,0.198033755
2415,892264,359,56,587,0.227533755
2416,892642,279,91,594,0.218033755
2417,892961,1396,62,594,0.193533755
2418,894377,299,97,608,0.170033755
2419,894696,120,115,625,0.191033755
2420,894875,239,757,546,0.200033755
2421,895135,179,709,599,0.207033755
2422,895434,120,729,570,0.202533755
2423,895573,139,740,572,0.247033755
2424,895832,120,740,548,0.349033755
2425,896032,199,676,538,0.328533755
2426,896251,299,702,534,0.337033755
2427,896570,200,749,529,0.339533755
2428,896889,658,687,542,0.295033755
2429,897567,140,685,551,0.206533755
2430,897726,239,711,560,0.179033755
2431,898165,239,714,577,0.195533755
2432,898424,120,797,580,0.066966245
2433,898644,199,857,573,0.093533755
2434,898863,160,762,561,0.244033755
2435,899122,179,55,626,0.294533755
2436,899341,199,195,226,0.244033755
2437,899561,160,61,227,0.270033755
2438,899740,279,62,178,0.278533755
2439,900039,259,36,173,0.240033755
2440,900338,359,230,174,0.212533755
2441,900817,140,1224,214,0.133033755
2442,901016,180,1270,191,0.127533755
2443,901216,279,1230,153,0.209533755
2444,901514,379,1148,124,0.143533755
2445,901933,160,1034,158,0.163533755
2446,902152,100,1030,181,0.112033755
2447,902412,498,49,173,0.146033755
2448,902950,598,43,263,0.095533755
2449,903568,259,37,238,0.060033755
2450,903847,239,53,195,0.087533755
2451,904106,937,48,276,0.093533755
2452,905063,179,41,229,0.060533755
2453,905263,1715,40,190,0.115966245
2454,906997,479,53,172,0.093966245
2455,907496,419,41,170,0.053966245
2456,907974,239,234,188,0.083466245
2457,908233,140,223,190,0.054966245
2458,908393,379,225,178,0.149533755
2459,908792,179,240,206,0.149533755
2460,908991,199,28,214,0.082033755
2461,909230,598,36,196,0.106533755
2462,909848,1635,40,220,0.174466245
2463,911543,419,38,253,0.091533755
2464,912002,359,29,254,0.119966245
2465,912420,558,24,236,0.225966245
2466,916009,120,179,297,1.012466245
2467,916149,419,85,235,0.959966245
2468,916587,1196,237,238,0.182533755
2469,920375,120,565,859,1.242466245
2470,920575,219,111,673,0.912466245
2471,921013,160,120,633,0.163466245
2472,921293,180,52,588,0.157966245
2473,921592,120,105,613,0.070966245
2474,922210,319,720,606,0.239966245
2475,922549,160,709,565,0.152966245
2476,922728,120,764,562,0.205466245
2477,923346,199,54,265,0.108466245
2478,923565,239,35,246,0.090966245
2479,923825,359,44,251,0.097966245
2480,924502,100,50,625,0.232966245
2481,924642,140,59,567,0.216466245
2482,925160,100,13,574,0.157966245
2483,925300,120,21,566,0.236966245
