number,time,duration,screen_x,screen_y,avg_dilation,saccadic_length
1981,731468,299,734,707,0.28996624472573584,41.0
1982,731966,100,770,727,0.24196624472573625,41.182520563948
1983,732205,139,742,676,0.20496624472573632,58.180752831155424
1984,732784,159,742,610,0.12103375527426374,66.0
1985,733063,100,749,736,0.09603375527426428,126.19429464123962
1986,733561,219,736,758,0.06853375527426397,25.553864678361276
1987,733940,119,299,216,0.26103375527426387,696.2276926408487
1988,734079,160,422,183,0.2595337552742638,127.34991166074674
1989,734279,259,242,199,0.31403375527426425,180.7097119692243
1990,734558,279,220,197,0.3135337552742641,22.090722034374522
1991,734857,439,44,203,0.2765337552742637,176.10224302944013
1992,736133,100,733,786,0.08653375527426421,902.5574773940992
1993,736312,219,747,761,0.08646624472573583,28.653097563788805
1994,736552,120,722,719,0.215966244725736,48.877397639399746
1995,736691,140,726,700,0.1584662447257359,19.4164878389476
1996,736851,219,737,714,0.20696624472573566,17.804493814764857
1997,737150,100,741,799,0.12496624472573581,85.09406559801923
1998,737449,120,754,778,0.13146624472573576,24.698178070456937
1999,737648,239,722,813,0.11346624472573597,47.4236228055175
2000,737987,199,728,808,0.11546624472573619,7.810249675906654
2001,738207,140,731,798,0.16946624472573601,10.44030650891055
2002,738565,100,773,793,0.11496624472573602,42.2965719651132
2003,738765,199,713,800,0.19146624472573626,60.40695324215582
2004,739084,100,760,819,0.12196624472573614,50.695167422546305
2005,739303,239,765,820,0.15146624472573622,5.0990195135927845
2006,739642,100,700,815,0.14646624472573633,65.19202405202648
2007,739802,339,695,818,0.14346624472573621,5.830951894845301
2008,740360,259,752,844,0.19646624472573615,62.64982043070834
2009,740639,339,763,821,0.23346624472573607,25.495097567963924
2010,741038,179,699,832,0.2854662447257361,64.93843238021688
2011,741257,160,722,812,0.3639662447257366,30.479501308256342
2012,741716,100,111,714,0.08046624472573605,618.8093405888441
2013,742035,139,75,695,0.10253375527426423,40.70626487409524
2014,742653,120,58,707,0.11703375527426418,20.808652046684813
2015,742812,120,58,694,0.13953375527426415,13.0
2016,742972,319,36,602,0.18953375527426397,94.59386872308374
2017,743370,100,68,621,0.1800337552742639,37.21558813185679
2018,743749,279,82,696,0.07553375527426409,76.2954782408499
2019,744288,199,95,703,0.09646624472573606,14.7648230602334
2020,744666,100,98,713,0.08503375527426416,10.44030650891055
2021,744906,319,60,717,0.1420337552742641,38.2099463490856
2022,745304,219,88,706,0.1095337552742639,30.083217912982647
2023,745583,120,763,777,0.09453375527426422,678.7238024410224
2024,746082,180,760,810,0.10303375527426395,33.13608305156178
2025,746580,239,115,724,0.14553375527426393,650.7080758681269
2026,746939,179,67,711,0.17853375527426385,49.72926703662542
2027,747178,239,86,706,0.1420337552742641,19.6468827043885
2028,747916,120,728,674,0.09396624472573611,642.7970130608885
2029,748355,120,306,344,0.10603375527426406,535.7088761631638
2030,748554,179,461,169,0.08253375527426376,233.77339455121918
2031,748754,199,427,180,0.11903375527426396,35.73513677041127
2032,749052,120,102,212,0.13203375527426386,326.5715848018624
2033,749192,199,28,210,0.10503375527426417,74.02702209328699
2034,749551,120,238,219,0.09453375527426422,210.1927686672403
2035,749690,199,265,214,0.06903375527426414,27.459060435491963
2036,749950,817,426,209,0.09796624472573612,161.07762104029226
2037,750907,219,599,217,0.08596624472573611,173.18487231857176
2038,751146,479,604,207,0.09696624472573623,11.180339887498949
2039,751684,140,594,191,0.08503375527426416,18.867962264113206
2040,752043,618,490,249,0.11203375527426429,119.07980517283357
2041,752681,140,485,248,0.08853375527426399,5.0990195135927845
2042,752880,738,430,201,0.13103375527426397,72.34638899074369
2043,753678,140,87,224,0.08453375527426443,343.77027212951384
2044,753838,239,36,232,0.10403375527426428,51.62363799656123
2045,754097,140,28,227,0.11903375527426396,9.433981132056603
2046,754256,359,223,222,0.16653375527426428,195.0640920313116
2047,754695,120,432,212,0.1280337552742643,209.2390976849212
2048,754854,459,25,223,0.18853375527426408,407.14862151307847
2049,755432,100,205,222,0.22203375527426372,180.00277775634464
2050,755552,100,227,225,0.20453375527426365,22.20360331117452
2051,755791,160,13,566,0.11103375527426396,402.5878786054046
2052,756390,120,44,595,0.13403375527426364,42.44997055358225
2053,756629,200,85,707,0.16853375527426406,119.26860441876563
2054,757028,179,74,699,0.050533755274263736,13.601470508735444
2055,757247,219,83,703,0.1290337552742642,9.848857801796104
2056,757745,160,73,722,0.09953375527426411,21.470910553583888
2057,757925,279,74,715,0.0819662447257361,7.0710678118654755
2058,758344,159,80,727,0.12596624472573614,13.416407864998739
2059,758922,120,707,702,0.13996624472573593,627.4982071687535
2060,759121,100,696,719,0.09746624472573595,20.248456731316587
2061,759261,239,687,712,0.10046624472573606,11.40175425099138
2062,759839,100,671,593,0.1890337552742638,120.07081243999309
2063,759978,120,678,587,0.18903375527426425,9.219544457292887
2064,760158,139,724,600,0.22303375527426406,47.80167361086848
2065,760676,180,698,580,0.18453375527426408,32.802438933713454
2066,761115,199,702,628,0.16603375527426412,48.16637831516918
2067,761334,279,707,623,0.13703375527426376,7.0710678118654755
2068,761633,120,704,621,0.09553375527426367,3.605551275463989
2069,761773,160,738,629,0.12146624472573597,34.92849839314596
2070,762032,259,709,633,0.1330337552742642,29.274562336608895
2071,762311,100,666,607,0.14353375527426415,50.24937810560445
2072,762510,199,711,592,0.1855337552742644,47.43416490252569
2073,762730,259,714,610,0.24653375527426347,18.24828759089466
2074,763328,159,710,655,0.20503375527426426,45.17742799230607
2075,763507,100,738,665,0.26203375527426376,29.732137494637012
2076,763846,140,797,650,0.15603375527426389,60.876925020897694
2077,764006,239,721,648,0.2775337552742636,76.02631123499285
2078,764344,140,678,641,0.3495337552742641,43.56604182158393
2079,764504,140,700,632,0.2820337552742638,23.769728648009426
2080,764664,120,697,612,0.3440337552742636,20.223748416156685
2081,764863,120,710,629,0.24303375527426452,21.400934559032695
2082,765042,140,697,635,0.16303375527426356,14.317821063276353
2083,765541,100,682,584,0.18103375527426424,53.16013544000805
2084,765900,219,729,664,0.167033755274264,92.78469701410896
2085,766139,359,686,671,0.15996624472573595,43.56604182158393
2086,766518,159,708,654,0.17653375527426407,27.80287754891569
2087,766757,120,740,650,0.19503375527426403,32.2490309931942
2088,766917,160,722,655,0.19203375527426436,18.681541692269406
2089,767256,120,102,693,0.24053375527426413,621.1634245510596
2090,767395,180,66,727,0.20953375527426443,49.51767361255979
2091,767634,140,61,697,0.23003375527426417,30.4138126514911
2092,767794,140,64,699,0.21553375527426377,3.605551275463989
2093,768192,100,99,760,0.11503375527426396,70.32780389006896
2094,768312,279,96,749,0.17803375527426413,11.40175425099138
2095,768850,159,93,755,0.20753375527426376,6.708203932499369
2096,769289,100,60,663,0.16803375527426434,97.73944955850733
2097,769429,160,81,640,0.1225337552742638,31.144823004794873
2098,769728,100,74,630,0.12153375527426435,12.206555615733702
2099,770086,120,96,702,0.1940337552742637,75.28612089887484
2100,770226,139,86,702,0.10203375527426406,10.0
2101,770445,100,715,631,0.06403375527426425,632.9944707499426
2102,770605,379,730,680,0.08446624472573605,51.24451190127583
2103,771622,200,741,642,0.1324662447257361,39.56008088970496
2104,772040,140,704,579,0.1340337552742641,73.06161783043132
2105,772200,120,707,590,0.18353375527426374,11.40175425099138
2106,772479,199,67,668,0.2225337552742639,644.7356047249136
2107,772698,219,61,615,0.22503375527426384,53.33854141237835
2108,772978,120,44,596,0.18853375527426364,25.495097567963924
2109,773536,159,84,726,0.07553375527426409,136.01470508735443
2110,773715,159,97,728,0.06253375527426419,13.152946437965905
2111,773895,279,119,727,0.1874662447257358,22.02271554554524
2112,774194,120,81,726,0.06696624472573598,38.01315561749642
2113,774373,239,80,717,0.046466244725735795,9.055385138137417
2114,774892,100,82,746,0.08846624472573561,29.068883707497267
2115,775350,439,112,748,0.09403375527426361,30.066592756745816
2116,776267,159,123,741,0.12453375527426402,13.038404810405298
2117,776566,179,64,715,0.16253375527426384,64.47480127925948
2118,776806,120,111,714,0.06753375527426408,47.01063709417264
2119,776945,239,114,717,0.10546624472573596,4.242640687119285
2120,777663,498,71,713,0.22546624472573606,43.18564576337837
2121,778520,140,76,732,0.12496624472573581,19.6468827043885
2122,778700,199,76,725,0.15196624472573594,7.0
2123,778919,239,83,725,0.13896624472573604,7.0
2124,779178,120,88,728,0.19646624472573615,5.830951894845301
2125,779318,239,105,724,0.15796624472573617,17.46424919657298
2126,779577,578,84,742,0.21396624472573622,27.65863337187866
2127,780653,140,310,215,0.14553375527426438,573.4152073323484
2128,780853,140,477,225,0.14403375527426343,167.29913329123974
2129,781012,359,419,217,0.17803375527426413,58.54912467321779
2130,781391,140,519,197,0.12103375527426374,101.9803902718557
2131,781670,359,529,202,0.14246624472573588,11.180339887498949
2132,782049,219,523,212,0.1379662447257357,11.661903789690601
2133,782308,219,533,218,0.10296624472573646,11.661903789690601
2134,782587,140,611,230,0.19746624472573604,78.91767862779544
2135,782747,299,429,205,0.20346624472573582,183.7090090333079
2136,783245,199,591,209,0.15796624472573617,162.04937519163718
2137,783584,359,589,224,0.1559662447257364,15.132745950421556
2138,783963,100,598,227,0.08246624472573627,9.486832980505138
2139,784103,120,466,197,0.17346624472573602,135.36617007214173
2140,784242,279,465,205,0.258466244725736,8.06225774829855
2141,784541,239,456,205,0.16196624472573573,9.0
2142,784800,339,595,219,0.15696624472573584,139.70325694127536
2143,785199,439,569,223,0.16446624472573612,26.30589287593181
2144,785678,558,417,218,0.12046624472573608,152.08221460775746
2145,787532,698,435,222,0.3384662447257365,18.439088914585774
2146,788250,120,360,225,0.2475337552742638,75.05997601918082
2147,788389,379,401,238,0.20903375527426427,43.01162633521314
2148,789107,558,413,251,0.16603375527426367,17.69180601295413
2149,789705,459,31,244,0.19153375527426375,382.06413074247104
2150,790184,100,227,239,0.19003375527426414,196.0637651377735
2151,790403,219,230,231,0.22803375527426395,8.54400374531753
2152,790682,538,33,233,0.22303375527426406,197.0101520226813
2153,791240,319,228,243,0.12153375527426347,195.25624189766637
2154,791579,219,219,228,0.14553375527426438,17.4928556845359
2155,791858,459,30,228,0.21453375527426433,189.0
2156,792337,160,189,228,0.20253375527426387,159.0
2157,792516,638,216,235,0.155033755274264,27.892651361962706
2158,793394,179,626,192,0.13503375527426398,412.24871133819204
2159,793872,279,48,232,0.20153375527426354,579.382429833698
2160,794191,499,229,235,0.19453375527426386,181.02486017119307
2161,794829,179,253,196,0.16353375527426417,45.79301256742124
2162,795028,140,207,235,0.17153375527426418,60.30754513325841
2163,795188,439,42,220,0.1995337552742642,165.6804152578089
2164,795647,379,223,238,0.18103375527426424,181.89282558693733
2165,796065,499,44,245,0.1770337552742638,179.13681921927719
2166,797301,179,54,557,0.09696624472573623,312.1602152741441
2167,797879,100,26,622,0.137466244725736,70.77428911688199
2168,797999,140,15,593,0.12246624472573586,31.016124838541646
2169,798159,179,15,608,0.11196624472573591,15.0
2170,798497,120,47,608,0.12046624472573608,32.0
2171,798737,279,49,554,0.1304662447257363,54.037024344425184
2172,799076,100,50,536,0.11746624472573641,18.027756377319946
2173,799255,259,64,579,0.09546624472573617,45.221676218380054
2174,799694,259,46,560,0.08403375527426382,26.1725046566048
2175,800092,160,56,575,0.0915337552742641,18.027756377319946
2176,800372,180,-5,577,0.0699662447257361,61.032778078668514
2177,800990,319,663,565,0.15996624472573595,668.1077757368192
2178,801329,279,656,581,0.21853375527426389,17.46424919657298
2179,801628,120,660,549,0.17403375527426412,32.2490309931942
2180,801807,100,684,552,0.11853375527426424,24.186773244895647
2181,801927,279,687,535,0.13003375527426408,17.26267650163207
2182,802365,100,649,577,0.07546624472573571,56.639209034025185
2183,802485,179,647,576,0.09196624472573589,2.23606797749979
2184,802744,339,663,546,0.16846624472573568,34.0
2185,803103,199,671,531,0.1484662447257361,17.0
2186,803362,219,701,529,0.0860337552742636,30.066592756745816
2187,803721,180,725,567,0.056533755274263964,44.94441010848846
2188,804558,199,676,544,0.1225337552742638,54.12947441089743
2189,804878,219,736,590,0.08746624472573616,75.6042326857432
2190,805117,120,754,639,0.10796624472573635,52.20153254455275
2191,805954,239,726,577,0.11396624472573613,68.0294054067798
2192,806373,120,766,630,0.22746624472573584,66.40030120413611
2193,806532,259,769,614,0.24796624472573603,16.278820596099706
2194,807150,339,1093,719,0.1175337552742639,340.58919536591293
2195,807509,299,1099,750,0.20653375527426387,31.575306807693888
2196,807848,140,1077,784,0.2085337552742641,40.496913462633174
2197,808147,140,1099,734,0.2085337552742641,54.62600113499065
2198,808307,100,1139,724,0.20653375527426432,41.23105625617661
2199,808426,120,1088,735,0.1980337552742637,52.172789842982326
2200,808686,100,722,631,0.1380337552742641,380.48915884687176
2201,808945,239,739,576,0.1820337552742637,57.56735185849702
2202,809204,179,736,581,0.1770337552742638,5.830951894845301
2203,809802,120,57,580,0.151033755274264,679.0007363766257
2204,809942,139,48,570,0.14853375527426405,13.45362404707371
2205,810101,100,45,564,0.11253375527426401,6.708203932499369
2206,810320,100,28,577,0.06903375527426414,21.400934559032695
2207,810440,159,23,578,0.11603375527426385,5.0990195135927845
2208,810620,100,25,566,0.034033755274264,12.165525060596439
2209,810819,259,28,585,0.16046624472573612,19.235384061671343
2210,811218,100,73,597,0.22746624472573584,46.57252408878007
2211,811417,159,134,623,0.16946624472573601,66.30987860040162
2212,811636,140,92,587,0.09646624472573562,55.31726674375732
2213,811796,140,176,578,0.0795337552742641,84.48076704197234
2214,812015,160,72,607,0.13753375527426392,107.96758772891057
2215,812195,120,90,609,0.12403375527426386,18.110770276274835
2216,812434,179,236,179,0.16103375527426378,454.1101188037985
2217,812633,199,438,211,0.13503375527426398,204.51894777746145
2218,813012,479,38,239,0.12453375527426358,400.9788024322483
2219,813530,140,189,258,0.09753375527426433,152.190669884852
2220,813690,279,228,247,0.08653375527426421,40.52159917870962
2221,813989,219,393,245,0.05153375527426407,165.01212076693034
2222,814288,279,603,259,0.12353375527426413,210.4661492972207
2223,814627,140,609,250,0.055533755274264074,10.816653826391969
2224,814886,239,588,245,0.14353375527426415,21.587033144922902
2225,815145,120,592,232,0.11703375527426418,13.601470508735444
2226,815285,120,598,242,0.09553375527426411,11.661903789690601
2227,815424,100,497,280,0.0915337552742641,107.91200118615167
2228,815624,359,482,291,0.1820337552742637,18.601075237738275
2229,816003,159,488,303,0.1380337552742641,13.416407864998739
2230,816282,179,450,243,0.14453375527426404,71.02112361825881
2231,816641,339,415,250,0.08953375527426388,35.6931365951495
2232,817079,199,178,232,0.10353375527426367,237.68256141332708
2233,817478,140,56,166,0.08553375527426432,138.70832707519762
2234,817757,120,162,132,0.041033755274264117,111.31936040060597
2235,817897,179,190,147,0.03746624472573634,31.76476034853718
2236,818096,120,104,159,0.04953375527426429,86.83317338436964
2237,818236,120,104,142,0.13103375527426397,17.0
2238,818375,140,154,140,0.14553375527426438,50.039984012787215
2239,818535,179,230,146,0.11203375527426385,76.23647421018367
2240,818734,399,189,147,0.1250337552742642,41.012193308819754
2241,819292,140,61,152,0.02096624472573616,128.09761902549164
2242,819452,359,116,150,0.08596624472573611,55.036351623268054
2243,820449,180,8,541,0.0650337552742637,405.64146730826224
2244,820748,140,24,533,0.10096624472573579,17.88854381999832
2245,821206,100,53,547,0.18646624472573592,32.202484376209235
2246,821346,219,17,544,0.19696624472573587,36.124783736376884
2247,821725,239,105,538,0.16496624472573584,88.20430828479978
2248,821984,140,79,584,0.26446624472573577,52.839379254491625
2249,823180,160,62,537,0.06946624472573548,49.9799959983992
2250,823360,160,9,597,0.04596624472573607,80.05623023850174
2251,823998,219,-1,529,0.14346624472573621,68.73136110975832
2252,824656,100,649,528,0.15146624472573622,650.0007692303141
2253,824935,219,651,506,0.1055337552742639,22.090722034374522
2254,825174,259,662,528,0.12953375527426436,24.596747752497688
2255,825453,100,658,534,0.08553375527426432,7.211102550927978
2256,825573,239,659,521,0.11053375527426423,13.038404810405298
2257,826091,179,709,522,0.08003375527426426,50.00999900019995
2258,826869,339,36,537,0.10603375527426406,673.167141206402
2259,827227,279,59,525,0.15003375527426366,25.942243542145693
2260,827846,179,666,491,0.12203375527426408,607.9514783270125
2261,828045,180,676,502,0.13553375527426414,14.866068747318506
2262,828324,100,32,501,0.16053375527426406,644.0007763970475
2263,828464,199,40,508,0.22803375527426395,10.63014581273465
2264,828982,439,707,512,0.155033755274264,667.0119938951623
2265,829560,219,44,542,0.24703375527426408,663.6783859671791
2266,829859,120,87,527,0.1345337552742638,45.5411901469428
2267,830358,160,69,516,0.13553375527426414,21.095023109728988
2268,830537,159,-2,518,0.15853375527426428,71.02816342831905
2269,830736,259,8,532,0.11403375527426407,17.204650534085253
2270,831155,239,71,533,0.06503375527426414,63.00793600809346
2271,831514,100,721,533,0.0819662447257361,650.0
2272,831634,160,688,513,0.14953375527426394,38.58756276314948
2273,832112,179,12,552,0.09903375527426395,677.1240654414817
2274,832531,100,93,558,0.03396624472573606,81.2219182240853
2275,832650,199,82,557,0.039533755274263616,11.045361017187261
2276,832970,120,715,529,0.09646624472573562,633.6189706755946
2277,833149,179,652,516,0.13853375527426381,64.32728814430156
2278,833468,219,726,533,0.07203375527426426,75.92759709091287
2279,833966,219,660,509,0.09303375527426416,70.22819946431775
2280,834226,219,706,503,0.0860337552742636,46.389654018972806
2281,834465,359,703,509,0.13103375527426397,6.708203932499369
2282,834864,120,721,520,0.09203375527426383,21.095023109728988
2283,835142,100,127,537,0.12203375527426408,594.2432162002357
2284,835262,219,41,529,0.08853375527426399,86.37129152675674
2285,835621,160,652,487,0.15553375527426416,612.4418339728272
2286,835801,219,691,509,0.061033755274264134,44.77722635447622
2287,836100,180,146,192,0.14153375527426393,630.4871132703665
2288,836299,937,57,190,0.09103375527426394,89.02246907382428
2289,837296,140,348,195,0.06846624472573604,291.04295215655026
2290,837455,538,242,184,0.11796624472573614,106.56922632730333
2291,838213,160,836,179,0.12046624472573608,594.0210433982958
2292,838492,199,282,174,0.1834662447257358,554.0225627174402
2293,838751,160,464,183,0.05303375527426413,182.22239159883728
2294,838990,538,188,187,0.08046624472573605,276.02898398537786
2295,839549,219,270,209,0.10046624472573606,84.8999411071645
2296,839788,239,218,194,0.0739662447257361,54.120236510939236
2297,840087,319,34,227,0.11496624472573602,186.93581786270923
2298,840426,638,29,267,0.1299662447257357,40.311288741492746
2299,841084,279,49,222,0.06546624472573592,49.24428900898052
2300,841523,538,50,276,0.11596624472573636,54.00925846556311
2301,842081,279,50,240,0.1354662447257362,36.0
2302,842380,120,133,236,0.0519662447257363,83.09632964216891
2303,842520,179,70,230,0.05153375527426407,63.28506932918696
2304,842779,1236,238,233,0.11353375527426435,168.02678357928536
2305,844573,140,697,638,0.10096624472573623,612.1323386327502
2306,845191,160,40,608,0.07203375527426426,657.6845748533259
2307,845769,100,748,594,0.23046624472573596,708.1384045509748
2308,846088,119,713,670,0.11946624472573575,83.6719785830358
2309,846228,140,709,667,0.0884662447257365,5.0
2310,846527,179,82,241,0.19203375527426436,758.0270443724287
2311,846726,1734,92,245,0.22753375527426423,10.770329614269007
2312,848720,100,699,608,0.20196624472573577,707.2609136662368
2313,848959,160,711,688,0.18346624472573625,80.89499366462674
2314,849538,180,702,515,0.151033755274264,173.23394586512194
2315,849737,100,696,505,0.22603375527426417,11.661903789690601
2316,850076,120,709,535,0.1420337552742641,32.69556544854363
2317,850215,100,728,540,0.14746624472573577,19.6468827043885
2318,850475,159,732,623,0.1674662447257358,83.09632964216891
2319,850654,140,731,612,0.1284662447257361,11.045361017187261
2320,850913,199,50,592,0.06603375527426403,681.2936224565734
2321,851272,100,76,554,0.15546624472573578,46.04345773288535
2322,851452,120,72,543,0.29646624472573624,11.704699910719626
2323,851810,219,717,519,0.09446624472573584,645.4463571823766
2324,852309,219,728,614,0.11296624472573624,95.63472172804185
2325,852628,100,723,644,0.13896624472573604,30.4138126514911
2326,852767,139,740,612,0.13846624472573588,36.235341863986875
2327,852967,219,742,534,0.20646624472573594,78.02563681252464
2328,853485,100,70,204,0.19746624472573604,748.6547936131846
2329,853605,897,42,271,0.1834662447257358,72.61542535852834
2330,854522,778,33,260,0.19596624472573598,14.212670403551895
2331,855319,100,33,268,0.17496624472573563,8.0
2332,858350,100,35,255,0.9084662447257359,13.152946437965905
2333,858469,120,90,256,0.856966244725736,55.00909015790027
2335,858888,239,230,242,0.1634662447257358,140.69825869569246
2336,859167,778,229,245,0.18653375527426386,3.1622776601683795
2337,859965,1156,233,237,0.11953375527426369,8.94427190999916
2338,862916,120,296,263,0.9939662447257356,68.15423684555495
2339,863055,120,235,259,0.722466244725736,61.1310068623117
2340,863195,239,244,262,0.46446624472573506,9.486832980505138
2341,863474,160,54,255,0.17546624472573624,190.12890364171355
2342,863952,479,51,263,0.11546624472573574,8.54400374531753
2343,864451,499,236,251,0.09396624472573611,185.3887806745597
2344,864989,259,34,254,0.15453375527426383,202.02227599945508
2345,865268,758,30,258,0.11653375527426402,5.656854249492381
2346,866305,319,62,556,0.1079662447257359,299.7131962393381
2347,866644,120,49,553,0.08653375527426377,13.341664064126334
2348,866783,139,47,547,0.1360337552742643,6.324555320336759
2349,867382,160,117,568,0.10053375527426445,73.08214556237385
2350,867561,180,53,567,0.11953375527426413,64.00781202322104
2351,867880,100,756,609,0.06696624472573598,704.2535054935829
2352,868339,339,727,582,0.1219662447257357,39.6232255123179
2353,868857,100,740,567,0.08703375527426394,19.849433241279208
2354,868977,100,747,547,0.11653375527426402,21.18962010041709
2355,869276,299,685,587,0.08496624472573577,73.78346698278686
2356,869634,140,35,572,0.10996624472573613,650.1730538864249
2357,869934,100,76,586,0.029466244725736335,43.32435804486894
2358,870751,160,696,582,0.031466244725736114,620.0129030915405
2359,870930,180,688,596,0.15896624472573606,16.1245154965971
2360,871230,199,675,582,0.12696624472573603,19.1049731745428
2361,871648,219,717,599,0.141466244725736,45.31004303683677
2362,871967,199,786,620,0.2524662447257362,72.12489168102785
2363,872266,100,748,737,0.2659662447257358,123.01625908797584
2364,872525,498,75,571,0.0819662447257361,693.1702532567306
2365,873243,160,75,563,0.060966244725736196,8.0
2366,873482,279,80,559,0.1144662447257363,6.4031242374328485
2367,873921,578,66,552,0.1420337552742641,15.652475842498529
2368,874519,140,95,570,0.151033755274264,34.132096331752024
2369,874778,199,730,595,0.12103375527426374,635.4919354327009
2370,875038,199,725,591,0.1200337552742643,6.4031242374328485
2371,875376,219,722,578,0.20253375527426387,13.341664064126334
2372,875636,140,696,571,0.225533755274264,26.92582403567252
2373,875975,139,742,597,0.12453375527426447,52.839379254491625
2374,876274,100,727,590,0.07903375527426393,16.55294535724685
2375,877031,379,81,586,0.09203375527426383,646.0123837822306
2376,877430,299,72,539,0.15553375527426416,47.853944456021594
2377,878048,199,727,567,0.12046624472573564,655.5982001195549
2378,878387,339,720,540,0.11746624472573597,27.892651361962706
2379,878766,239,748,607,0.15946624472573578,72.61542535852834
2380,879045,179,730,581,0.12753375527426414,31.622776601683793
2381,879543,120,87,540,0.09953375527426411,644.305828004062
2382,879683,160,110,560,0.09003375527426405,30.479501308256342
2383,879962,120,660,558,0.08803375527426383,550.0036363516155
2384,880221,180,253,226,0.1500337552742641,525.2361373706116
2385,880421,319,227,245,0.13253375527426448,32.202484376209235
2386,880760,1655,255,248,0.09553375527426367,28.160255680657446
2387,882933,120,190,337,0.10846624472573607,110.20889256316842
2388,883072,179,201,265,0.18246624472573592,72.83543093852057
2389,883272,1695,80,240,0.11196624472573591,123.5556554755791
2390,885086,160,720,608,0.26646624472573555,738.2574076837969
2391,885465,140,47,562,0.09946624472573617,674.5702335561509
2392,885704,259,30,538,0.19853375527426387,29.410882339705484
2393,885983,498,46,603,0.20403375527426393,66.94027188471824
2394,886562,179,17,627,0.21603375527426394,37.64306044943742
2395,886920,140,43,533,0.12053375527426402,97.52948272189288
2396,887120,120,15,526,0.09403375527426361,28.861739379323623
2397,887259,897,19,551,0.16253375527426384,25.317977802344327
2398,888176,100,11,565,0.041033755274264117,16.1245154965971
2399,888296,179,5,568,0.08696624472573555,6.708203932499369
2400,888495,299,78,588,0.1040337552742634,75.69015788066504
2401,888814,259,147,577,0.09053375527426377,69.87131027825369
2402,889094,239,78,601,0.19703375527426426,73.05477397131553
2403,889392,179,699,577,0.15503375527426355,621.463595072149
2404,889612,319,670,520,0.16053375527426406,63.953107821277925
2405,890090,100,723,526,0.19703375527426426,53.33854141237835
2406,890290,100,671,503,0.18153375527426396,56.859475903318
2407,890449,179,665,504,0.18453375527426408,6.082762530298219
2408,890669,259,698,507,0.19353375527426397,33.13608305156178
2409,890948,120,693,516,0.12653375527426425,10.295630140987
2410,891087,339,669,534,0.21253375527426366,30.0
2411,891446,120,670,532,0.18403375527426435,2.23606797749979
2412,891586,179,716,553,0.15953375527426372,50.566787519082126
2413,891905,120,771,535,0.1890337552742638,57.87054518492115
2414,892084,160,117,566,0.1980337552742637,654.7342972534736
2415,892264,359,56,587,0.22753375527426378,64.51356446515724
2416,892642,279,91,594,0.21803375527426416,35.6931365951495
2417,892961,1396,62,594,0.19353375527426397,29.0
2418,894377,299,97,608,0.17003375527426412,37.69615364994153
2419,894696,120,115,625,0.19103375527426403,24.758836806279895
2420,894875,239,757,546,0.20003375527426392,646.8423300928906
2421,895135,179,709,599,0.20703375527426404,71.50524456289902
2422,895434,120,729,570,0.20253375527426387,35.22782990761707
2423,895573,139,740,572,0.24703375527426408,11.180339887498949
2424,895832,120,740,548,0.3490337552742635,24.0
2425,896032,199,676,538,0.3285337552742642,64.77653896280658
2426,896251,299,702,534,0.33703375527426394,26.30589287593181
2427,896570,200,749,529,0.3395337552742643,47.265209192385896
2428,896889,658,687,542,0.2950337552742641,63.34824385884742
2429,897567,140,685,551,0.20653375527426432,9.219544457292887
2430,897726,239,711,560,0.17903375527426357,27.51363298439521
2431,898165,239,714,577,0.19553375527426375,17.26267650163207
2432,898424,120,797,580,0.06696624472573598,83.05419917138447
2433,898644,199,857,573,0.09353375527426389,60.40695324215582
2434,898863,160,762,561,0.24403375527426396,95.75489543621255
2435,899122,179,55,626,0.2945337552742644,709.9816899047468
2436,899341,199,195,226,0.24403375527426396,423.7924020083418
2437,899561,160,61,227,0.27003375527426376,134.00373129133382
2438,899740,279,62,178,0.27853375527426394,49.01020301937138
2439,900039,259,36,173,0.2400337552742644,26.476404589747453
2440,900338,359,230,174,0.2125337552742641,194.0025773024678
2441,900817,140,1224,214,0.1330337552742642,994.8045034075791
2442,901016,180,1270,191,0.12753375527426414,51.42956348249516
2443,901216,279,1230,153,0.20953375527426443,55.17245689653489
2444,901514,379,1148,124,0.1435337552742637,86.97700845625813
2445,901933,160,1034,158,0.16353375527426417,118.96217886370441
2446,902152,100,1030,181,0.11203375527426385,23.345235059857504
2447,902412,498,49,173,0.1460337552742641,981.0326192334279
2448,902950,598,43,263,0.09553375527426367,90.19977827023745
2449,903568,259,37,238,0.0600337552742638,25.709920264364882
2450,903847,239,53,195,0.0875337552742641,45.880278987817846
2451,904106,937,48,276,0.09353375527426389,81.15417426109393
2452,905063,179,41,229,0.06053375527426397,47.51841748206689
2453,905263,1715,40,190,0.11596624472573591,39.01281840626232
2454,906997,479,53,172,0.09396624472573611,22.20360331117452
2455,907496,419,41,170,0.05396624472573608,12.165525060596439
2456,907974,239,234,188,0.08346624472573572,193.83756085960223
2457,908233,140,223,190,0.05496624472573597,11.180339887498949
2458,908393,379,225,178,0.14953375527426394,12.165525060596439
2459,908792,179,240,206,0.14953375527426394,31.76476034853718
2460,908991,199,28,214,0.08203375527426404,212.1508896988179
2461,909230,598,36,196,0.10653375527426379,19.697715603592208
2462,909848,1635,40,220,0.1744662447257359,24.331050121192877
2463,911543,419,38,253,0.0915337552742641,33.06055050963308
2464,912002,359,29,254,0.11996624472573592,9.055385138137417
2465,912420,558,24,236,0.2259662447257358,18.681541692269406
